@relation esudb18_22vars

@attribute urban_degree {high_pop,low_pop,medium_pop}
@attribute house_rooms real
@attribute housing_tenure {mortgage,property,rent,rent_low_or_free_transfer}
@attribute family_members real
@attribute equivalent_income real
@attribute invoices_overdue {no,yes}
@attribute afford_holidays {no,yes}
@attribute afford_meal {no,yes}
@attribute afford_unexpected {no,yes}
@attribute have_phone {no,yes}
@attribute have_tv {no,yes}
@attribute have_computer {no,yes}
@attribute have_washer {no,yes}
@attribute have_car {no,yes}
@attribute have_shower {no,yes}
@attribute have_wc {no,yes}
@attribute problem_light {no,yes}
@attribute problem_noise {no,yes}
@attribute problem_pollution {no,yes}
@attribute problem_vandal {no,yes}
@attribute problem_leaks {no,yes}
@attribute afford_heating {no,yes}

@data
high_pop,5,property,2,20125.87,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,4,property,3,10858.9,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,rent,4,13372.34,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,5,rent,5,16197.71,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,4,rent,3,9892.6,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,1,rent,2,8356.68,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,yes
high_pop,4,rent,2,2255.67,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,5,property,4,41793.6,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,5,rent,3,25166.2,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes
high_pop,4,mortgage,4,27059.96,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,property,2,7139.2,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,4,property,1,28889.9,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,5,rent,3,11369.89,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,mortgage,4,15050.36,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,yes,yes
high_pop,4,rent_low_or_free_transfer,3,15154.89,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes
high_pop,5,property,2,23578.67,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,rent,4,10963.61,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,4,mortgage,4,3821.48,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,4,mortgage,4,10867.43,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,rent,4,18324.56,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes
high_pop,4,rent,4,7532.14,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,3,rent,4,11753.32,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,yes
high_pop,5,rent,6,13748.09,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,4,property,2,11051.8,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,4,property,2,16710.4,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,yes
high_pop,4,property,1,8909.2,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,yes,no,yes
high_pop,5,property,2,9903.73,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,4,mortgage,3,6782.35,no,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,yes,yes
high_pop,3,mortgage,2,19064.87,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes
high_pop,4,property,2,15459.0,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,rent,3,16159.1,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,3,mortgage,2,29161.8,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,3,property,3,14374.0,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,property,2,16094.67,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,3,rent,1,5703.0,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,yes
high_pop,4,rent,2,7692.31,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,yes,no,yes
high_pop,4,property,2,18164.07,no,yes,yes,no,no,yes,no,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,5,mortgage,3,18052.78,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,3,property,2,18826.53,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,6,property,4,16164.24,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,property,4,27778.56,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes
high_pop,2,rent,1,14015.3,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,4,mortgage,4,6162.48,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes
high_pop,5,property,1,8878.3,no,no,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,yes
high_pop,4,mortgage,5,13223.39,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,no,no,yes
high_pop,5,property,2,18227.53,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes
high_pop,3,property,2,10716.87,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,3,mortgage,2,54935.0,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,rent,5,8205.38,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,3,property,2,29512.47,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,3,rent,1,21606.0,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,yes
high_pop,5,mortgage,4,17104.43,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,yes
high_pop,6,rent,4,18240.16,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,4,rent,3,30933.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,yes
high_pop,3,property,1,9643.3,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,no,yes,no,no,yes
high_pop,4,property,1,25099.5,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,yes
high_pop,6,mortgage,6,82764.37,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes
high_pop,6,mortgage,2,17937.13,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,4,rent,5,61865.94,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes
high_pop,6,property,3,5907.55,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,yes
high_pop,5,property,6,35692.03,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,rent,4,78317.73,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,property,2,20653.6,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,property,4,23122.92,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,rent,4,17626.33,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes
high_pop,4,property,6,23967.74,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,4,mortgage,4,11587.05,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,3,mortgage,3,10861.72,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,property,3,18234.1,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,mortgage,4,13825.72,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,2,mortgage,1,36483.3,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
high_pop,2,rent,1,64527.3,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes
high_pop,3,mortgage,1,6700.5,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes
high_pop,4,rent_low_or_free_transfer,1,18253.7,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,no,yes
high_pop,5,property,1,675.9,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,yes,no,no,yes
high_pop,3,property,6,10636.9,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,no
high_pop,4,rent_low_or_free_transfer,1,10641.9,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no
high_pop,3,property,1,22206.4,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,yes
high_pop,3,property,3,4287.0,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,no,no,no
high_pop,4,property,1,11396.2,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,yes
high_pop,3,property,1,8990.0,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,no,yes
high_pop,4,mortgage,2,28469.8,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,property,4,25654.52,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,yes
high_pop,6,property,5,15648.43,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,yes
high_pop,6,property,3,21945.45,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,6,property,3,32958.9,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,4,property,3,14864.5,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
high_pop,5,property,5,15300.4,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,property,2,13038.0,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,no,no
high_pop,4,property,1,24839.8,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes
high_pop,5,property,3,39048.1,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,no,yes
high_pop,5,property,4,29045.18,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,property,5,19592.42,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes
high_pop,4,property,3,24628.35,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes
high_pop,5,property,3,13343.95,yes,no,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no
high_pop,3,property,1,8868.4,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,no,no,yes
high_pop,4,property,2,11203.33,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,yes
high_pop,4,rent_low_or_free_transfer,4,7924.64,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,4,mortgage,4,23026.2,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,5,property,6,10466.37,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,yes
high_pop,3,rent_low_or_free_transfer,1,4800.0,yes,no,no,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,yes,no,no
high_pop,5,property,1,15521.9,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,yes,no,no,no
high_pop,3,rent,1,12130.3,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,yes
high_pop,4,mortgage,2,30170.27,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,3,mortgage,1,7837.4,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,4,property,1,9610.6,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,no,yes
high_pop,4,property,3,20234.0,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,2,rent,1,3903.8,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes
high_pop,4,property,3,12849.25,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,mortgage,3,24167.5,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,yes
high_pop,6,mortgage,3,31532.94,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,mortgage,4,48760.48,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,mortgage,2,26813.13,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,mortgage,2,34073.13,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,3,mortgage,2,28560.0,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,5,rent,4,15603.57,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,mortgage,1,26110.9,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes
low_pop,3,rent,3,8176.11,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no
low_pop,4,rent,1,23131.6,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,5,mortgage,3,33806.33,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,5,rent,6,5662.26,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,5,mortgage,1,12571.1,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no
low_pop,3,rent,4,11860.91,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes
low_pop,6,rent_low_or_free_transfer,5,14526.88,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,rent,4,2724.78,no,no,no,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no
high_pop,5,mortgage,5,8699.4,no,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no
high_pop,4,property,2,13371.93,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,property,4,9205.32,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,4,rent_low_or_free_transfer,1,6889.34,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,yes,no,yes
high_pop,5,property,3,19042.1,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,4,property,2,36072.2,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,mortgage,4,14530.84,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,no
medium_pop,6,property,2,19948.19,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,6,mortgage,4,18377.24,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,6,mortgage,4,27616.56,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,6,property,4,24871.32,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,3,rent,4,13009.71,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,5,property,2,30620.73,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,6,mortgage,4,63846.04,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,property,3,17851.05,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,3,mortgage,2,20395.0,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,mortgage,3,76902.94,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,property,2,16220.07,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,property,2,15372.13,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,6,property,5,28171.75,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,property,2,43413.6,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,property,5,30803.8,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,rent,2,17623.27,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,property,4,29555.32,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,mortgage,4,26955.76,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,property,3,27277.65,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,property,4,108439.29,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,mortgage,3,14491.4,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,6,property,4,41709.04,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,rent,1,-6.35,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,3,rent_low_or_free_transfer,3,12294.05,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,mortgage,3,28359.45,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,property,4,25686.48,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,mortgage,4,7432.68,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,6,property,2,19644.53,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,4,property,3,11727.35,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,4,property,3,16491.25,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
high_pop,6,property,2,31583.8,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,rent,3,14118.5,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes
high_pop,5,rent,4,27632.6,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
medium_pop,6,rent,6,3540.09,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
medium_pop,5,mortgage,2,26265.33,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,6,property,3,6116.0,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,5,mortgage,4,20267.36,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,6,mortgage,4,15105.81,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,3,mortgage,1,25943.3,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,3,rent,3,16903.15,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,yes,yes
medium_pop,3,rent,2,15469.6,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
medium_pop,6,mortgage,5,17791.21,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,yes,yes
medium_pop,6,mortgage,5,19527.93,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes
medium_pop,6,mortgage,4,27706.1,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
medium_pop,6,mortgage,1,33704.16,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
medium_pop,6,mortgage,4,5337.52,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
medium_pop,6,mortgage,3,33554.83,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes
low_pop,5,property,2,20537.8,no,yes,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,5,mortgage,3,21091.83,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no
low_pop,5,mortgage,4,3687.7,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no
low_pop,6,mortgage,3,6307.8,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
low_pop,6,property,3,14590.0,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,5,rent,3,15953.28,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,6,mortgage,5,12730.54,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,5,rent_low_or_free_transfer,2,14876.4,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,5,rent,6,12842.92,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes
low_pop,4,rent,4,3150.0,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no
low_pop,5,rent,3,14195.17,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no
low_pop,6,mortgage,1,15575.9,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,4,property,2,12661.67,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,6,mortgage,3,37044.55,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes
low_pop,6,mortgage,2,6144.2,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,yes,no
low_pop,5,property,2,3691.87,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
low_pop,4,property,3,5017.9,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
low_pop,5,property,2,14496.2,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes
low_pop,4,property,1,9049.6,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,yes
low_pop,5,property,4,9406.52,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes
low_pop,4,property,2,7686.13,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,yes
low_pop,6,mortgage,4,10655.19,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,6,property,1,34359.1,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,rent_low_or_free_transfer,4,20316.0,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,property,3,9043.05,no,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,4,mortgage,3,8558.67,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes
high_pop,6,property,2,12315.67,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes
high_pop,6,mortgage,4,17077.1,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,yes
high_pop,5,property,1,18010.3,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes
high_pop,5,property,4,24481.74,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,2,rent,2,3235.13,no,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,no,no,yes
high_pop,5,property,4,20315.04,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,6,property,3,36762.3,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes
high_pop,6,mortgage,3,11392.0,yes,no,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no
high_pop,4,mortgage,5,10783.0,no,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,no,no,yes
high_pop,5,property,2,33252.73,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,4,property,2,26985.93,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,yes
high_pop,5,mortgage,2,14310.33,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes
high_pop,4,property,3,3683.23,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,yes,no
